candidateId,value,universidad homologada
630665b8594e18004af050b7,Instituto De Formación Bancaria - Ifb,INSTITUTO DE FORMACIÓN BANCARIA  IFB
630665b8594e18004af050c1,Cepeban,CEPEBAN
630665b8594e18004af050c8,Universidad Privada Del Norte,UNIVERSIDAD PRIVADA DEL NORTE SAC
630665b8594e18004af050ce,Itae,ITAE
630665b8594e18004af050d4,Instituto Cibertec,INSTITUTO CIBERTEC
630665b8594e18004af050dd,San Juan Bosco De Huanuco,SAN JUAN BOSCO DE HUANUCO
630665b8594e18004af050e4,Juan Bosco De Huánuco,JUAN BOSCO DE HUÁNUCO
630665b8594e18004af050eb,Instituto San Juan Sullana,INSTITUTO SAN JUAN SULLANA
630665b8594e18004af050f2,Ifb- Certus,IFB CERTUS
630665b8594e18004af050f2,Iep. San Carlos,IEP SAN CARLOS
630665b8594e18004af050fa,Instituto Privado Certus,INSTITUTO PRIVADO CERTUS
630665b8594e18004af05101,Adminitracion,ADMINITRACION
630665b8594e18004af05109,Instituto Superior Sise,INSTITUTO SUPERIOR SISE
630665b8594e18004af05110,Senati,SENATI
630665b8594e18004af05110,Estudios Secundarios,ESTUDIOS SECUNDARIOS
630665b8594e18004af05119,Universidad Privada Del Norte,UNIVERSIDAD PRIVADA DEL NORTE SAC
630665b8594e18004af05119,Cibertec,CIBERTEC
630665b8594e18004af05123,Unmsm,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS
630665b8594e18004af05129,Instituto Superior Tecnologico Privado Blaise Pascal,INSTITUTO SUPERIOR TECNOLOGICO PRIVADO BLAISE PASCAL
630665b8594e18004af0513b,Juan Pablo Peregrino,JUAN PABLO PEREGRINO
630665b8594e18004af05142,Cepeban,CEPEBAN
630665b8594e18004af05149,Universidad De San Martin De Porres,UNIVERSIDAD DE SAN MARTÍN DE PORRES
630665b8594e18004af0514f,Certus,CERTUS
630665b8594e18004af05156,Instituto De Educación Superior Tecnológico Privado De Formación Bancaria,INSTITUTO DE EDUCACIÓN SUPERIOR TECNOLÓGICO PRIVADO DE FORMACIÓN BANCARIA
630665b8594e18004af0515d,Universidad Privada Del Norte,UNIVERSIDAD PRIVADA DEL NORTE SAC
630665b8594e18004af05165,Ifb Certus,IFB CERTUS
630665b8594e18004af0516d,Universidad De Ciencias Aplicadas,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS SAC
630665b8594e18004af0516d,Instituto De Formación Bancaria - Ifb,INSTITUTO DE FORMACIÓN BANCARIA  IFB
630665b8594e18004af05179,Universidad Privada San Juan Bautista,UNIVERSIDAD PRIVADA SAN JUAN BAUTISTA SAC
630665b8594e18004af05179,Centro De Idiomas De La Catolica,CENTRO DE IDIOMAS DE LA CATOLICA
630665b8594e18004af05184,Certus,CERTUS
630665b8594e18004af0518c,Instituto Fibonacci,INSTITUTO FIBONACCI
630665b8594e18004af05192,Universidad San Ignacio De Loyola - Usil,UNIVERSIDAD SAN IGNACIO DE LOYOLA SRL
630665b8594e18004af05192,Instituto Beta,INSTITUTO BETA
630665b8594e18004af05192,Isil,ISIL
630665b8594e18004af0519c,Universidad Nacional De La Amazonia Peruana,UNIVERSIDAD NACIONAL DE LA AMAZONÍA PERUANA
630665b8594e18004af051a4,Instituto Certus,INSTITUTO CERTUS
630665b8594e18004af051ab,Universidad Nacional De Tumbes,UNIVERSIDAD NACIONAL DE TUMBES
630665b8594e18004af051b3,Universida Nacional De La Amazonia Peruana,UNIVERSIDAD NACIONAL DE LA AMAZONÍA PERUANA
630665b8594e18004af051ba,Universidad Privada Del Norte,UNIVERSIDAD PRIVADA DEL NORTE SAC
630665b8594e18004af051c2,Isam,ISAM
630665b8594e18004af051c8,Instituto La Pontificia,INSTITUTO LA PONTIFICIA
630665b8594e18004af051cf,Idat,IDAT
630665b8594e18004af051cf,Ábaco,ÁBACO
630665b8594e18004af051de,Administración De Empresas,ADMINISTRACIÓN DE EMPRESAS
630665b8594e18004af051de,I.e Virgen Dolorosa,IE VIRGEN DOLOROSA
630665b8594e18004af051e5,Universidad Privada Del Norte - Upn,UNIVERSIDAD PRIVADA DEL NORTE SAC
630665b8594e18004af051e5,Icpna,ICPNA
630665b8594e18004af051ec,Senati,SENATI
630665b8594e18004af051f8,Computron,COMPUTRON
630665b8594e18004af051ff,Universidad Autónoma Del Perú,UNIVERSIDAD AUTÓNOMA DEL PERÚ SAC
630665b8594e18004af05206,Instituto San Ignacio De Loyola,INSTITUTO SAN IGNACIO DE LOYOLA
630665b8594e18004af0520c,Idat,IDAT
630665b8594e18004af05215,Universidad Científica Del Sur,UNIVERSIDAD CIENTÍFICA DEL SUR SAC
630665b8594e18004af05220,Universidad Católica Sede Sapientiae,UNIVERSIDAD CATÓLICA SEDES SAPIENTIAE
630665b8594e18004af05227,Certus,CERTUS
630665b8594e18004af0522e,Ucv,UNIVERSIDAD CÉSAR VALLEJO SAC
630665b8594e18004af05235,Certus,CERTUS
630665b8594e18004af05235,Ifb,IFB
630665b8594e18004af05240,Idat,IDAT
630665b8594e18004af05247,Etsunp,ETSUNP
630665b8594e18004af0524e,Universidad Norbert Wiener,UNIVERSIDAD PRIVADA NORBERT WIENER SA
630665b8594e18004af0525c,Instituto Continental,INSTITUTO CONTINENTAL
630665b8594e18004af0525c,Institución Educativa Simón Bolívar,INSTITUCIÓN EDUCATIVA SIMÓN BOLÍVAR
630665b8594e18004af05267,Certus,CERTUS
630665b8594e18004af0526f,Universidad Andina Néstor Cáceres Velásquez - Uancv,UNIVERSIDAD ANDINA NÉSTOR CÁCERES VELÁSQUEZ  UANCV
630665b8594e18004af0526f,Universidad Andina Néstor Cáceres Velásquez - Uancv,UNIVERSIDAD ANDINA NÉSTOR CÁCERES VELÁSQUEZ  UANCV
630665b8594e18004af0527b,Instituto Superior Tecnologico Privado Urusayhua,INSTITUTO SUPERIOR TECNOLOGICO PRIVADO URUSAYHUA
630665b8594e18004af05282,Universidad Peruana De Ciencias Aplicadas.,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS SAC
630665b8594e18004af05289,Universidad Cesar Vallejo,UNIVERSIDAD CÉSAR VALLEJO SAC
630665b8594e18004af05289,I.e.s.t.p. Juanjui,IESTP JUANJUI
630665b8594e18004af05289,San Marcos 00503,SAN MARCOS 00503
630665b8594e18004af05294,Universidad San Ignacio De Loyola,UNIVERSIDAD SAN IGNACIO DE LOYOLA SRL
630665b8594e18004af05294,Trilce - Los Olivos,TRILCE  LOS OLIVOS
630665b8594e18004af0529e,Universidad Peruana De Ciencias Aplicadas,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS SAC
630665b8594e18004af0529e,Saco Oliveros,SACO OLIVEROS
630665b8594e18004af052a6,Universidad Autónoma Del Perú,UNIVERSIDAD AUTÓNOMA DEL PERÚ SAC
630665b8594e18004af052ad,Universidad Privada Del Norte,UNIVERSIDAD PRIVADA DEL NORTE SAC
630665b8594e18004af052b5,Universidad Tecnologica Del Perú,UNIVERSIDAD TECNOLÓGICA DEL PERÚ SAC
630665b8594e18004af052b5,Universidad Nacional De Ingenieria,UNIVERSIDAD NACIONAL DE INGENIERÍA
630665b8594e18004af052ca,Universidad La Salle,UNIVERSIDAD LA SALLE
630665b8594e18004af052d1,Cetpro - Computec Millenium - Chosica,CETPRO  COMPUTEC MILLENIUM  CHOSICA
630665b8594e18004af052de,Instituto De Formación Bancaria - Ifb,INSTITUTO DE FORMACIÓN BANCARIA  IFB
630665b8594e18004af052ec,Universidad Nacional Del Altiplano,UNIVERSIDAD NACIONAL DEL ALTIPLANO
630665b8594e18004af052f2,Adventista Miraflores,ADVENTISTA MIRAFLORES
630665b8594e18004af052f9,Universidad Tecnológica Del Perú,UNIVERSIDAD TECNOLÓGICA DEL PERÚ SAC
630665b8594e18004af052f9,Icpna,ICPNA
630665b8594e18004af05303,Universidad Privada Del Norte,UNIVERSIDAD PRIVADA DEL NORTE SAC
630665b8594e18004af05309,Cepea,CEPEA
630665b8594e18004af0530f,Universidad Nacional De Tumbes,UNIVERSIDAD NACIONAL DE TUMBES
630665b8594e18004af05317,Universidad Andina Del Cusco,UNIVERSIDAD ANDINA DEL CUSCO
630665b8594e18004af05320,Universidad Privada De Tacna,UNIVERSIDAD PRIVADA DE TACNA
630665b8594e18004af0532c,Universidad Nacional Del Callao - Unac,UNIVERSIDAD NACIONAL DEL CALLAO
630665b8594e18004af05336,Universidad Tecnologica Del Peru,UNIVERSIDAD TECNOLÓGICA DEL PERÚ SAC
630665b8594e18004af0533d,I.e.s.t.p Lurin,IESTP LURIN
630665b8594e18004af05354,Universidad Peruana Los Andes,UNIVERSIDAD PERUANA LOS ANDES
630665b8594e18004af05360,Instituto De Educación Superior Privado Certus,INSTITUTO DE EDUCACIÓN SUPERIOR PRIVADO CERTUS
630665b8594e18004af05360,Instituto De Educación Superior Privado Certus,INSTITUTO DE EDUCACIÓN SUPERIOR PRIVADO CERTUS
630665b8594e18004af05360,Instituto Global Pacífic,INSTITUTO GLOBAL PACÍFIC
630665b8594e18004af05360,Instituto Global Pacífic,INSTITUTO GLOBAL PACÍFIC
630665b8594e18004af0536c,Robert Owen,ROBERT OWEN
630665b8594e18004af05375,Sise,SISE
630665b8594e18004af05375,Universidad Andina Néstor Caceres Velázquez,UNIVERSIDAD ANDINA NÉSTOR CACERES VELÁZQUEZ
630665b8594e18004af05388,Instituto De Formación Bancaria - Ifb,INSTITUTO DE FORMACIÓN BANCARIA  IFB
630665b8594e18004af05390,Ifb Certus,IFB CERTUS
630665b8594e18004af05397,Universidad Peruana De Ciencias Aplicadas,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS SAC
630665b8594e18004af05397,Universidad Peruana De Ciencias Aplicadas,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS SAC
630665b8594e18004af053a0,Universidad Nacional De La Amazonia Peruana - Unap,UNIVERSIDAD NACIONAL DE LA AMAZONÍA PERUANA
630665b8594e18004af053a8,Ipae,IPAE
630665b8594e18004af053b1,Universidad San Ignacio De Loyola,UNIVERSIDAD SAN IGNACIO DE LOYOLA SRL
630665b8594e18004af053b1,Universidad Peruana Cayetano Heredia,UNIVERSIDAD PERUANA CAYETANO HEREDIA
630665b8594e18004af053b1,Cimas,CIMAS
630665b8594e18004af053be,Universidad Continental,UNIVERSIDAD CONTINENTAL SAC
630665b8594e18004af053c5,Certus,CERTUS
630665b8594e18004af053ce,Universidad Nacional Del Callao,UNIVERSIDAD NACIONAL DEL CALLAO
630665b8594e18004af053d9,Certus,CERTUS
630665b8594e18004af053df,Instituto Privado Certus,INSTITUTO PRIVADO CERTUS
630665b8594e18004af053f3,Universidad De Lima,UNIVERSIDAD DE LIMA
630665b8594e18004af053f3,Santa Maria Eufrasia,SANTA MARIA EUFRASIA
630665b8594e18004af053fb,Universidad Peruana De Ciencias Aplicadas - Upc,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS SAC
630665b8594e18004af053fb,Centro Peruano De  Estudios Bancarios - Cepeban,CENTRO PERUANO DE  ESTUDIOS BANCARIOS  CEPEBAN
630665b8594e18004af05407,Isil,ISIL
630665b8594e18004af0540e,Instituto Cultural Britanico,INSTITUTO CULTURAL BRITANICO
630665b8594e18004af0540e,Universidad Privada Del Norte,UNIVERSIDAD PRIVADA DEL NORTE SAC
630665b8594e18004af05418,Certus,CERTUS
630665b8594e18004af05421,Universidad Peruana De Ciencias Aplicadas - Upc,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS SAC
630665b8594e18004af05427,Instituto Superior Tecnológico Público Cap.  Fap. José Abelardo Quiñones,INSTITUTO SUPERIOR TECNOLÓGICO PÚBLICO CAP  FAP JOSÉ ABELARDO QUIÑONES
630665b8594e18004af05431,Idat,IDAT
630665b8594e18004af05449,Universidad Peruana De Ciencias Aplicadas,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS SAC
630665b8594e18004af05451,Zegel Ipae,ZEGEL IPAE
630665b8594e18004af05451,Fey Y Alegría N° 68,FEY Y ALEGRÍA N 68
630665b8594e18004af0545a,Ifb Certus,IFB CERTUS
630665b8594e18004af05463,Universidad Cesar Vallejo - Ucv,UNIVERSIDAD CÉSAR VALLEJO SAC
630665b8594e18004af0546b,Universidad De Huanuco,UNIVERSIDAD DE HUÁNUCO
630665b8594e18004af05474,Universidad Católica Sede Sapientiae,UNIVERSIDAD CATÓLICA SEDES SAPIENTIAE
630665b8594e18004af0547b,Sise,SISE
630665b8594e18004af0547b,Instituto Peruano De Negocios,INSTITUTO PERUANO DE NEGOCIOS
630665b8594e18004af0547b,Itforc,ITFORC
630665b8594e18004af05488,Universidad Nacional Enrique Guzmán Y Valle,UNIVERSIDAD NACIONAL DE EDUCACIÓN ENRIQUE GUZMÁN Y VALLE
630665b8594e18004af05490,Universidad Tecnologica Del Peru,UNIVERSIDAD TECNOLÓGICA DEL PERÚ SAC
630665b8594e18004af05497,Universidad Cesar Vallejo,UNIVERSIDAD CÉSAR VALLEJO SAC
630665b8594e18004af054a1,Instituto Continental,INSTITUTO CONTINENTAL
630665b8594e18004af054a9,Ceprebanco,CEPREBANCO
630665b8594e18004af054a9,Universidad César Vallejo,UNIVERSIDAD CÉSAR VALLEJO SAC
630665b8594e18004af054b2,Universidad Nacional De La Amazonia Peruana,UNIVERSIDAD NACIONAL DE LA AMAZONÍA PERUANA
630665b8594e18004af054b2,Icpna,ICPNA
630665b8594e18004af054c0,Universidad Privada Del Norte,UNIVERSIDAD PRIVADA DEL NORTE SAC
630665b8594e18004af054c7,Universidad Privada Del Norte,UNIVERSIDAD PRIVADA DEL NORTE SAC
630665b8594e18004af054ce,Universidad Nacional Federico Villareal,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL
630665b8594e18004af054d5,Certus,CERTUS
630665b8594e18004af054d5,Certus,CERTUS
630665b8594e18004af054d5,I.e.p American Whitman,IEP AMERICAN WHITMAN
630665b8594e18004af054de,Instituto  Metropolitano,INSTITUTO  METROPOLITANO
630665b8594e18004af054e7,Universidad Andina Del Cusco,UNIVERSIDAD ANDINA DEL CUSCO
630665b8594e18004af054f0,Isam,ISAM
630665b8594e18004af054f9,Universidad Tecnológica Del Perú - Utp,UNIVERSIDAD TECNOLÓGICA DEL PERÚ SAC
630665b8594e18004af05501,Universidad Tecnológica De La S Andes,UNIVERSIDAD TECNOLÓGICA DE LOS ANDES
630665b8594e18004af05508,Juan Bosco De Huanuco,JUAN BOSCO DE HUANUCO
630665b8594e18004af0550e,Universidad Nacional Pedro Ruiz Gallo,UNIVERSIDAD NACIONAL DE TRUJILLO
630665b8594e18004af05516,Universidad Cesar Vallejo,UNIVERSIDAD CÉSAR VALLEJO SAC
630665b8594e18004af0551e,Idat,IDAT
630665b8594e18004af05529,instituto Superior Jhon A. Mackay,INSTITUTO SUPERIOR JHON A MACKAY
630665b8594e18004af05531,Certus,CERTUS
630665b8594e18004af05538,Ifb Certus,IFB CERTUS
630665b8594e18004af05538,Ifb Certus,IFB CERTUS
630665b8594e18004af05542,Juan Velasco Albarado,JUAN VELASCO ALBARADO
630665b8594e18004af05542,Certus,CERTUS
630665b8594e18004af0554a,Fundación Pachacútec,FUNDACIÓN PACHACÚTEC
630665b8594e18004af05550,Universidad Continental,UNIVERSIDAD CONTINENTAL SAC
630665b8594e18004af05557,Universidad Tecnológica Del Perú,UNIVERSIDAD TECNOLÓGICA DEL PERÚ SAC
630665b8594e18004af0555e,Universidad Cesar Vallejo,UNIVERSIDAD CÉSAR VALLEJO SAC
630665b8594e18004af0555e,Paul Muller,PAUL MULLER
630665b8594e18004af05568,Certus,CERTUS
630665b8594e18004af0556f,Universidad Nacional Federico Villarreal,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL
630665b8594e18004af05576,Instituto San Ignacio De Loyola,INSTITUTO SAN IGNACIO DE LOYOLA
630665b8594e18004af0557c,Universidad Privada Del Norte,UNIVERSIDAD PRIVADA DEL NORTE SAC
630665b8594e18004af05594,Certus,CERTUS
630665b8594e18004af055a1,Universidad Privada Del Norte,UNIVERSIDAD PRIVADA DEL NORTE SAC
630665b8594e18004af055a9,Instituto De Educacion Superior Tecnologico Privado Amazonico,INSTITUTO DE EDUCACION SUPERIOR TECNOLOGICO PRIVADO AMAZONICO
630665b8594e18004af055b1,Utp,UNIVERSIDAD TECNOLÓGICA DEL PERÚ SAC
630665b8594e18004af055b8,Universidad César Vallejo,UNIVERSIDAD CÉSAR VALLEJO SAC
630665b8594e18004af055be,Upn,UNIVERSIDAD PRIVADA DEL NORTE SAC
630665b8594e18004af055c5,Universidad Privada Del Norte,UNIVERSIDAD PRIVADA DEL NORTE SAC
630665b8594e18004af055cc,Universidad Ricardo Palma,UNIVERSIDAD RICARDO PALMA
630665b8594e18004af055d8,Universidad Nacional De La  Amazonia Peruana,UNIVERSIDAD NACIONAL DE LA AMAZONÍA PERUANA
630665b8594e18004af055df,Universidad Nacional De La Amazonía Peruana,UNIVERSIDAD NACIONAL DE LA AMAZONÍA PERUANA
630665b8594e18004af055e6,Isil,ISIL
630665b8594e18004af055f4,Instituto Buen Pastor,INSTITUTO BUEN PASTOR
630665b8594e18004af055f4,Ifb,IFB
630665b8594e18004af055f4,Universidad Catolica Sede Sapientea,UNIVERSIDAD CATÓLICA SEDES SAPIENTIAE
630665b8594e18004af05600,Universidad Privada Del Norte,UNIVERSIDAD PRIVADA DEL NORTE SAC
630665b8594e18004af05600,Colegio Emblemático Santa Rosa,COLEGIO EMBLEMÁTICO SANTA ROSA
630665b8594e18004af0560b,I S.t.p Maria Rosario Araoz Pinto,I STP MARIA ROSARIO ARAOZ PINTO
630665b8594e18004af05613,Universidad César Vallejo,UNIVERSIDAD CÉSAR VALLEJO SAC
630665b8594e18004af05619,Universidad Maria Auxiliadora,UNIVERSIDAD MARÍA AUXILIADORA SAC
630665b8594e18004af0561f,Universidad Alas Peruanas,UNIVERSIDAD ALAS PERUANAS
630665b8594e18004af05626,Universidad De San Martin De Porres,UNIVERSIDAD DE SAN MARTÍN DE PORRES
630665b8594e18004af0562e,Universidad Andina Del Cusco,UNIVERSIDAD ANDINA DEL CUSCO
630665b8594e18004af05634,Universidad Privada Del Norte,UNIVERSIDAD PRIVADA DEL NORTE SAC
630665b8594e18004af0563a,Instituto Nacional Antunes De Mayolo,INSTITUTO NACIONAL ANTUNES DE MAYOLO
630665b8594e18004af05643,Universidad Cesar Vallejo,UNIVERSIDAD CÉSAR VALLEJO SAC
630665b8594e18004af0564c,Instituto Sise,INSTITUTO SISE
630665b8594e18004af05653,Universidad Peruana De Ciencias Aplicadas,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS SAC
630665b8594e18004af0565c,Instituto De Formación Bancaria - Ifb,INSTITUTO DE FORMACIÓN BANCARIA  IFB
630665b8594e18004af05663,Universidad Cesar Vallejo - Ucv,UNIVERSIDAD CÉSAR VALLEJO SAC
630665b8594e18004af0566b,Upc,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS SAC
630665b8594e18004af05671,Instituto De Formación Bancaria - Ifb,INSTITUTO DE FORMACIÓN BANCARIA  IFB
630665b8594e18004af0567a,Isil,ISIL
630665b8594e18004af0567a,Hans Cristian Andersen,HANS CRISTIAN ANDERSEN
630665b8594e18004af05684,Icpna,ICPNA
630665b8594e18004af0568b,Instituto Sise,INSTITUTO SISE
630665b8594e18004af05691,Universidad De San Martín De Porres,UNIVERSIDAD DE SAN MARTÍN DE PORRES
630665b8594e18004af05698,Zegel Ipae,ZEGEL IPAE
630665b8594e18004af056a5,Universidad Nacional De San Agustín - Unsa,UNIVERSIDAD NACIONAL DE SAN AGUSTÍN DE AREQUIPA
630665b8594e18004af056af,Daniel Alcides Carriòn,DANIEL ALCIDES CARRIÒN
630665b8594e18004af056af,Universidad Autonoma Del Peru,UNIVERSIDAD AUTÓNOMA DEL PERÚ SAC
630665b8594e18004af056ba,Sise,SISE
630665b8594e18004af056c1,Icpna,ICPNA
630665b8594e18004af056c1,Pucp,PONTIFICIA UNIVERSIDAD CATÓLICA DEL PERÚ
630665b8594e18004af056c1,Nuestra Señora De Las Mercedes,NUESTRA SEÑORA DE LAS MERCEDES
630665b8594e18004af056d0,Virtualmente,VIRTUALMENTE
630665b8594e18004af056d7,Universidad Privada Del Norte,UNIVERSIDAD PRIVADA DEL NORTE SAC
630665b8594e18004af056dd,Certus,CERTUS
630665b8594e18004af056dd,Icpna,ICPNA
630665b8594e18004af056ed,Universidad Cesar Vallejo,UNIVERSIDAD CÉSAR VALLEJO SAC
630665b8594e18004af056ed,I. E 82 El Bosque,I E 82 EL BOSQUE
630665b8594e18004af056ed,Cica,CICA
630665b8594e18004af05700,Uch Ciencias Y Humanidades,UCH CIENCIAS Y HUMANIDADES
630665b8594e18004af05700,Certus,CERTUS
630665b8594e18004af0570c,Universidad Peruana De Ciencias Aplicadas,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS SAC
630665b8594e18004af05713,Universidad San Martin De Porres,UNIVERSIDAD DE SAN MARTÍN DE PORRES
630665b8594e18004af0571a,Certus,CERTUS
630665b8594e18004af05721,Universidad Peruana De Las Américas,UNIVERSIDAD PERUANA DE LAS AMÉRICAS
630665b8594e18004af05721,Cimas,CIMAS
630665b8594e18004af0572f,Universidad Nacional De Piura,UNIVERSIDAD NACIONAL DE PIURA
630665b8594e18004af05736,Instituto Idat,INSTITUTO IDAT
630665b8594e18004af0573e,Cibertev,CIBERTEV
630665b8594e18004af05748,Instituto Superior Sise,INSTITUTO SUPERIOR SISE
630665b8594e18004af05748,I.e.p San Juan,IEP SAN JUAN
630665b8594e18004af05751,Universidad Privada Del Norte,UNIVERSIDAD PRIVADA DEL NORTE SAC
630665b8594e18004af05757,Universidad Nacional San Luis Gonzaga,UNIVERSIDAD NACIONAL SAN LUIS GONZAGA DE ICA
630665b8594e18004af05762,Intituto Superior Cibertec,INTITUTO SUPERIOR CIBERTEC
630665b8594e18004af05768,San Ignacio De Loyola,SAN IGNACIO DE LOYOLA
630665b8594e18004af0576e,Contabilidad,CONTABILIDAD
630665b8594e18004af0576e,Ifb,IFB
630665b8594e18004af0577c,Universidad Tecnológica Del Perú,UNIVERSIDAD TECNOLÓGICA DEL PERÚ SAC
630665b8594e18004af05783,Upc San Isidro,UPC SAN ISIDRO
630665b8594e18004af05783,I.e.p San José - Chimbote,IEP SAN JOSÉ  CHIMBOTE
630665b8594e18004af05783,Icpna,ICPNA
630665b8594e18004af0578b,Zegel Ipae,ZEGEL IPAE
630665b8594e18004af0578b,Rosa A. Donayre De Morey – Secundaria,ROSA A DONAYRE DE MOREY  SECUNDARIA
630665b8594e18004af0578b,Rosa A. Donayre De Morey – Primaria,ROSA A DONAYRE DE MOREY  PRIMARIA
630665b8594e18004af05796,Universidad Ricardo Palma,UNIVERSIDAD RICARDO PALMA
630665b8594e18004af057a3,Sise,SISE
630665b8594e18004af057a3,Universidad Privada Del Norte,UNIVERSIDAD PRIVADA DEL NORTE SAC
630665b8594e18004af057b0,Universidad Tecnológica Del Peru,UNIVERSIDAD TECNOLÓGICA DEL PERÚ SAC
630665b8594e18004af057b7,Universidad Nacional De Huancavelica,UNIVERSIDAD NACIONAL DE HUANCAVELICA
630665b8594e18004af057c2,Instituto Sise,INSTITUTO SISE
630665b8594e18004af057c9,Certus,CERTUS
630665b8594e18004af057d0,Universidad Privada Antenor Orrego,UNIVERSIDAD PRIVADA ANTENOR ORREGO
630665b8594e18004af057d0,William Harvey,WILLIAM HARVEY
630665b8594e18004af057d8,Universidad Peruana Unión,UNIVERSIDAD PERUANA UNIÓN
630665b8594e18004af057e0,Instituto De Formación Bancaria - Ifb,INSTITUTO DE FORMACIÓN BANCARIA  IFB
630665b8594e18004af057e9,Certus Ifb,CERTUS IFB
630665b8594e18004af057e9,Certus Ifb,CERTUS IFB
630665b8594e18004af057f2,Insituto Superior Tecnologico Ramiro Prialé Prialé,INSITUTO SUPERIOR TECNOLOGICO RAMIRO PRIALÉ PRIALÉ
630665b8594e18004af057fc,Universidad Cientifica Del Peru,UNIVERSIDAD CIENTÍFICA DEL SUR SAC
630665b8594e18004af0580a,Instituto Superior Tecnológico Sise,INSTITUTO SUPERIOR TECNOLÓGICO SISE
630665b8594e18004af0581a,Universidad Norbert Wiener,UNIVERSIDAD PRIVADA NORBERT WIENER SA
630665b8594e18004af05827,Universidad Nacional San Antonio Abad Del Cusco,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO
630665b8594e18004af0582e,Universidad Nacional Mayor De San Marcos - Unmsm,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS
630665b8594e18004af05837,I.e.s.t.p Simón Bolívar,IESTP SIMÓN BOLÍVAR
630665b8594e18004af05837,I.e.p.p. Santa María De Guadalupe,IEPP SANTA MARÍA DE GUADALUPE
630665b8594e18004af05844,Universidad Privada Del Norte,UNIVERSIDAD PRIVADA DEL NORTE SAC
630665b8594e18004af05844,Colegio Primero De Mayo,COLEGIO PRIMERO DE MAYO
630665b8594e18004af0584f,Universidad Cesar Vallejo,UNIVERSIDAD CÉSAR VALLEJO SAC
630665b8594e18004af0584f,Cis,CIS
630665b8594e18004af0584f,Centro De Inglés,CENTRO DE INGLÉS
630665b8594e18004af0584f,I.e Antonio Torres Araujo,IE ANTONIO TORRES ARAUJO
630665b8594e18004af0585c,I.s.t. Luciano Castillo Colonna,IST LUCIANO CASTILLO COLONNA
630665b8594e18004af05862,Zegel Ipae,ZEGEL IPAE
630665b8594e18004af05869,San Vicente De Paul,SAN VICENTE DE PAUL
630665b8594e18004af0586f,Instituto Telesup,INSTITUTO TELESUP
630665b8594e18004af05876,Certus,CERTUS
630665b8594e18004af0587d,Senati,SENATI
630665b8594e18004af0587d,Icpna,ICPNA
630665b8594e18004af05884,Certus,CERTUS
630665b8594e18004af05884,Universidad Tecnologica Del Peru,UNIVERSIDAD TECNOLÓGICA DEL PERÚ SAC
630665b8594e18004af05895,Sice,SICE
630665b8594e18004af05895,Extension Universitaria Umsm,EXTENSION UNIVERSITARIA UMSM
630665b8594e18004af0589e,Instituto Peruano De Sistemas Sise,INSTITUTO PERUANO DE SISTEMAS SISE
630665b8594e18004af058a5,Certus,CERTUS
630665b8594e18004af058ad,Isil,ISIL
630665b8594e18004af058ad,Trilce,TRILCE
630665b8594e18004af058b5,Universidad Nacional De San Agustín,UNIVERSIDAD NACIONAL DE SAN MARTÍN
630665b8594e18004af058be,Universidad Andina Del Cusco,UNIVERSIDAD ANDINA DEL CUSCO
630665b8594e18004af058c6,Isil,ISIL
630665b8594e18004af058cd,Universidad Tecnológica Del Perú,UNIVERSIDAD TECNOLÓGICA DEL PERÚ SAC
